model,threshold,tp,fp,recall,fpr,precision
nb-trend,0.8794317329093814,15,176,1.0,0.8979591836734694,0.07853403141361257
nb-trend,0.8744975704355816,15,177,1.0,0.9030612244897959,0.078125
nb-trend,0.8577559622286937,15,178,1.0,0.9081632653061225,0.07772020725388601
nb-trend,0.7996476038738435,15,182,1.0,0.9285714285714286,0.07614213197969544
nb-trend,0.7891883392288846,15,183,1.0,0.9336734693877551,0.07575757575757576
nb-trend,0.6227234891961665,15,186,1.0,0.9489795918367347,0.07462686567164178
nb-trend,0.5850407987713573,15,187,1.0,0.9540816326530612,0.07425742574257425
nb-trend,0.01778294250191565,15,188,1.0,0.9591836734693877,0.07389162561576355
nb-trend,0.011831936230122048,15,190,1.0,0.9693877551020408,0.07317073170731707
nb-trend,0.0,15,196,1.0,1.0,0.07109004739336493
nb-trend-own,inf,0,0,0.0,0.0,
nb-trend-own,18.42632455327594,1,0,0.06666666666666667,0.0,1.0
nb-trend-own,10.277018074494418,1,1,0.06666666666666667,0.00510204081632653,0.5
nb-trend-own,8.221122485261267,1,2,0.06666666666666667,0.01020408163265306,0.3333333333333333
nb-trend-own,8.067172633771985,1,3,0.06666666666666667,0.015306122448979591,0.25
nb-trend-own,6.716644768064981,1,4,0.06666666666666667,0.02040816326530612,0.2
nb-trend-own,5.813787597650734,1,5,0.06666666666666667,0.025510204081632654,0.16666666666666666
nb-trend-own,5.799572573597461,2,5,0.13333333333333333,0.025510204081632654,0.2857142857142857
nb-trend-own,4.702738036966895,2,6,0.13333333333333333,0.030612244897959183,0.25
nb-trend-own,4.388286115166498,3,6,0.2,0.030612244897959183,0.3333333333333333
nb-trend-own,4.337691802533283,4,6,0.26666666666666666,0.030612244897959183,0.4
nb-trend-own,4.313127277587718,5,6,0.3333333333333333,0.030612244897959183,0.45454545454545453
nb-trend-own,4.2087255612581895,6,6,0.4,0.030612244897959183,0.5
nb-trend-own,4.123985753273015,7,6,0.4666666666666667,0.030612244897959183,0.5384615384615384
nb-trend-own,3.687887716823472,8,6,0.5333333333333333,0.030612244897959183,0.5714285714285714
nb-trend-own,3.4441514254801837,9,6,0.6,0.030612244897959183,0.6
nb-trend-own,3.413101878911012,9,7,0.6,0.03571428571428571,0.5625
nb-trend-own,3.3226661183910333,10,7,0.6666666666666666,0.03571428571428571,0.5882352941176471
nb-trend-own,3.1243544966186434,10,8,0.6666666666666666,0.04081632653061224,0.5555555555555556
nb-trend-own,3.033227264750105,11,8,0.7333333333333333,0.04081632653061224,0.5789473684210527
nb-trend-own,2.8390269258575396,11,9,0.7333333333333333,0.04591836734693878,0.55
nb-trend-own,2.838551497237597,11,10,0.7333333333333333,0.05102040816326531,0.5238095238095238
nb-trend-own,2.6687505642236338,11,11,0.7333333333333333,0.05612244897959184,0.5
nb-trend-own,2.662538405367571,11,12,0.7333333333333333,0.061224489795918366,0.4782608695652174
nb-trend-own,2.6380466833604084,11,13,0.7333333333333333,0.0663265306122449,0.4583333333333333
nb-trend-own,2.6087760966986164,11,14,0.7333333333333333,0.07142857142857142,0.44
nb-trend-own,2.4798594051031224,12,14,0.8,0.07142857142857142,0.46153846153846156
nb-trend-own,2.4350059868860714,12,15,0.8,0.07653061224489796,0.4444444444444444
nb-trend-own,2.3718224715611687,13,15,0.8666666666666667,0.07653061224489796,0.4642857142857143
nb-trend-own,2.368303330542736,13,16,0.8666666666666667,0.08163265306122448,0.4482758620689655
nb-trend-own,2.3268474264173302,13,17,0.8666666666666667,0.08673469387755102,0.43333333333333335
nb-trend-own,2.3057914950143865,13,18,0.8666666666666667,0.09183673469387756,0.41935483870967744
nb-trend-own,2.23285779323673,13,19,0.8666666666666667,0.09693877551020408,0.40625
nb-trend-own,2.2280549664575573,14,19,0.9333333333333333,0.09693877551020408,0.42424242424242425
nb-trend-own,2.1949228345998173,14,20,0.9333333333333333,0.10204081632653061,0.4117647058823529
nb-trend-own,2.1836626371670342,14,21,0.9333333333333333,0.10714285714285714,0.4
nb-trend-own,2.1724545465673017,14,22,0.9333333333333333,0.11224489795918367,0.3888888888888889
nb-trend-own,2.1695225390702166,14,23,0.9333333333333333,0.11734693877551021,0.3783783783783784
nb-trend-own,2.1021913193155233,14,24,0.9333333333333333,0.12244897959183673,0.3684210526315789
nb-trend-own,2.0902842855830936,14,25,0.9333333333333333,0.12755102040816327,0.358974358974359
nb-trend-own,2.089089808486964,14,26,0.9333333333333333,0.1326530612244898,0.35
nb-trend-own,2.0619387247025744,14,27,0.9333333333333333,0.1377551020408163,0.34146341463414637
nb-trend-own,2.0163006009659425,14,28,0.9333333333333333,0.14285714285714285,0.3333333333333333
nb-trend-own,2.008053409005451,14,29,0.9333333333333333,0.14795918367346939,0.32558139534883723
nb-trend-own,1.98207631486606,14,30,0.9333333333333333,0.15306122448979592,0.3181818181818182
nb-trend-own,1.9761467138603515,14,31,0.9333333333333333,0.15816326530612246,0.3111111111111111
nb-trend-own,1.936526164030565,14,32,0.9333333333333333,0.16326530612244897,0.30434782608695654
nb-trend-own,1.9272330636740185,14,33,0.9333333333333333,0.1683673469387755,0.2978723404255319
nb-trend-own,1.8951049866679532,14,34,0.9333333333333333,0.17346938775510204,0.2916666666666667
nb-trend-own,1.8951049866679526,14,35,0.9333333333333333,0.17857142857142858,0.2857142857142857
nb-trend-own,1.8331325835352723,14,36,0.9333333333333333,0.1836734693877551,0.28
nb-trend-own,1.812093330945035,14,38,0.9333333333333333,0.19387755102040816,0.2692307692307692
nb-trend-own,1.7968501045062264,14,39,0.9333333333333333,0.1989795918367347,0.2641509433962264
nb-trend-own,1.7741193555928152,14,40,0.9333333333333333,0.20408163265306123,0.25925925925925924
nb-trend-own,1.7620647181732774,14,41,0.9333333333333333,0.20918367346938777,0.2545454545454545
nb-trend-own,1.7618153212674748,14,42,0.9333333333333333,0.21428571428571427,0.25
nb-trend-own,1.7533652096858054,14,43,0.9333333333333333,0.2193877551020408,0.24561403508771928
nb-trend-own,1.751531513863097,14,44,0.9333333333333333,0.22448979591836735,0.2413793103448276
nb-trend-own,1.721809245541611,14,45,0.9333333333333333,0.22959183673469388,0.23728813559322035
nb-trend-own,1.7149273498440187,14,46,0.9333333333333333,0.23469387755102042,0.23333333333333334
nb-trend-own,1.7123109574346045,14,47,0.9333333333333333,0.23979591836734693,0.22950819672131148
nb-trend-own,1.692129123026544,14,48,0.9333333333333333,0.24489795918367346,0.22580645161290322
nb-trend-own,1.6828009941530242,14,49,0.9333333333333333,0.25,0.2222222222222222
nb-trend-own,1.6828009941530206,14,50,0.9333333333333333,0.25510204081632654,0.21875
nb-trend-own,1.6771317535166335,14,51,0.9333333333333333,0.2602040816326531,0.2153846153846154
nb-trend-own,1.67111022478416,14,52,0.9333333333333333,0.2653061224489796,0.21212121212121213
nb-trend-own,1.6511301157801126,14,53,0.9333333333333333,0.27040816326530615,0.208955223880597
nb-trend-own,1.6494097612690342,14,54,0.9333333333333333,0.2755102040816326,0.20588235294117646
nb-trend-own,1.6251957943920763,14,55,0.9333333333333333,0.28061224489795916,0.2028985507246377
nb-trend-own,1.6052081803589018,14,57,0.9333333333333333,0.29081632653061223,0.19718309859154928
nb-trend-own,1.6052081803589011,14,59,0.9333333333333333,0.3010204081632653,0.1917808219178082
nb-trend-own,1.6052081803589007,14,60,0.9333333333333333,0.30612244897959184,0.1891891891891892
nb-trend-own,1.5407845108411418,15,60,1.0,0.30612244897959184,0.2
nb-trend-own,1.5257768251392256,15,61,1.0,0.3112244897959184,0.19736842105263158
nb-trend-own,1.5227179434121187,15,62,1.0,0.3163265306122449,0.19480519480519481
nb-trend-own,1.475711468654454,15,63,1.0,0.32142857142857145,0.19230769230769232
nb-trend-own,1.4438359380443644,15,64,1.0,0.32653061224489793,0.189873417721519
nb-trend-own,1.4257398279135742,15,67,1.0,0.34183673469387754,0.18292682926829268
nb-trend-own,1.4161729389646514,15,68,1.0,0.3469387755102041,0.18072289156626506
nb-trend-own,1.4146446860000943,15,69,1.0,0.3520408163265306,0.17857142857142858
nb-trend-own,1.3839113819527107,15,70,1.0,0.35714285714285715,0.17647058823529413
nb-trend-own,1.374200641347324,15,71,1.0,0.3622448979591837,0.1744186046511628
nb-trend-own,1.3740012604204572,15,74,1.0,0.37755102040816324,0.16853932584269662
nb-trend-own,1.374001260420454,15,80,1.0,0.40816326530612246,0.15789473684210525
nb-trend-own,1.3452802726036146,15,89,1.0,0.45408163265306123,0.14423076923076922
nb-trend-own,1.3355391673422867,15,97,1.0,0.49489795918367346,0.13392857142857142
nb-trend-own,1.2457915612126356,15,98,1.0,0.5,0.13274336283185842
nb-trend-own,1.2457915612126351,15,100,1.0,0.5102040816326531,0.13043478260869565
nb-trend-own,1.1180539020430487,15,102,1.0,0.5204081632653061,0.1282051282051282
nb-trend-own,1.1164288964326219,15,103,1.0,0.5255102040816326,0.1271186440677966
nb-trend-own,1.0945849849838791,15,104,1.0,0.5306122448979592,0.12605042016806722
nb-trend-own,1.0828567294009956,15,105,1.0,0.5357142857142857,0.125
nb-trend-own,1.039942700312608,15,106,1.0,0.5408163265306123,0.12396694214876033
nb-trend-own,0.9860246823892036,15,107,1.0,0.5459183673469388,0.12295081967213115
nb-trend-own,0.9715656136323617,15,185,1.0,0.9438775510204082,0.075
nb-trend-own,0.6811407241441204,15,188,1.0,0.9591836734693877,0.07389162561576355
nb-trend-own,0.01150950089112299,15,190,1.0,0.9693877551020408,0.07317073170731707
nb-trend-own,0.0,15,196,1.0,1.0,0.07109004739336493
nb-trend-dual,inf,0,0,0.0,0.0,
nb-trend-dual,13.505065109824404,1,0,0.06666666666666667,0.0,1.0
nb-trend-dual,5.575850397541355,2,0,0.13333333333333333,0.0,1.0
nb-trend-dual,4.7091466702823706,2,1,0.13333333333333333,0.00510204081632653,0.6666666666666666
nb-trend-dual,4.702738036966895,2,2,0.13333333333333333,0.01020408163265306,0.5
nb-trend-dual,4.337691802533283,3,2,0.2,0.01020408163265306,0.6
nb-trend-dual,4.007914958672783,4,2,0.26666666666666666,0.01020408163265306,0.6666666666666666
nb-trend-dual,3.3226661183910333,5,2,0.3333333333333333,0.01020408163265306,0.7142857142857143
nb-trend-dual,3.298681489346253,6,2,0.4,0.01020408163265306,0.75
nb-trend-dual,3.164233916168469,7,2,0.4666666666666667,0.01020408163265306,0.7777777777777778
nb-trend-dual,3.1149162028420387,8,2,0.5333333333333333,0.01020408163265306,0.8
nb-trend-dual,3.0449148030928774,9,2,0.6,0.01020408163265306,0.8181818181818182
nb-trend-dual,2.9895618191275712,10,2,0.6666666666666666,0.01020408163265306,0.8333333333333334
nb-trend-dual,2.683056007742036,10,3,0.6666666666666666,0.015306122448979591,0.7692307692307693
nb-trend-dual,2.651161535197034,10,4,0.6666666666666666,0.02040816326530612,0.7142857142857143
nb-trend-dual,2.6380466833604084,10,5,0.6666666666666666,0.025510204081632654,0.6666666666666666
nb-trend-dual,2.4798594051031224,11,5,0.7333333333333333,0.025510204081632654,0.6875
nb-trend-dual,2.424311629190301,12,5,0.8,0.025510204081632654,0.7058823529411765
nb-trend-dual,2.3718224715611687,13,5,0.8666666666666667,0.025510204081632654,0.7222222222222222
nb-trend-dual,2.368303330542736,13,6,0.8666666666666667,0.030612244897959183,0.6842105263157895
nb-trend-dual,2.291276211421594,13,7,0.8666666666666667,0.03571428571428571,0.65
nb-trend-dual,2.2280549664575573,14,7,0.9333333333333333,0.03571428571428571,0.6666666666666666
nb-trend-dual,2.117155755714946,14,8,0.9333333333333333,0.04081632653061224,0.6363636363636364
nb-trend-dual,2.0916187059802755,14,9,0.9333333333333333,0.04591836734693878,0.6086956521739131
nb-trend-dual,2.082864643278574,14,10,0.9333333333333333,0.05102040816326531,0.5833333333333334
nb-trend-dual,2.07934172180605,14,11,0.9333333333333333,0.05612244897959184,0.56
nb-trend-dual,2.065217551411349,14,12,0.9333333333333333,0.061224489795918366,0.5384615384615384
nb-trend-dual,2.0458680882860354,14,13,0.9333333333333333,0.0663265306122449,0.5185185185185185
nb-trend-dual,1.9499852136796065,14,14,0.9333333333333333,0.07142857142857142,0.5
nb-trend-dual,1.9371587736631761,14,15,0.9333333333333333,0.07653061224489796,0.4827586206896552
nb-trend-dual,1.8962981816804605,14,16,0.9333333333333333,0.08163265306122448,0.4666666666666667
nb-trend-dual,1.887747714037116,14,17,0.9333333333333333,0.08673469387755102,0.45161290322580644
nb-trend-dual,1.887432820505,14,18,0.9333333333333333,0.09183673469387756,0.4375
nb-trend-dual,1.8853504544091177,14,19,0.9333333333333333,0.09693877551020408,0.42424242424242425
nb-trend-dual,1.8331325835352723,14,20,0.9333333333333333,0.10204081632653061,0.4117647058823529
nb-trend-dual,1.788300703640213,14,21,0.9333333333333333,0.10714285714285714,0.4
nb-trend-dual,1.7716262416997814,14,22,0.9333333333333333,0.11224489795918367,0.3888888888888889
nb-trend-dual,1.769638885164808,14,23,0.9333333333333333,0.11734693877551021,0.3783783783783784
nb-trend-dual,1.7092610171109919,14,24,0.9333333333333333,0.12244897959183673,0.3684210526315789
nb-trend-dual,1.708512212453876,14,25,0.9333333333333333,0.12755102040816327,0.358974358974359
nb-trend-dual,1.6990413998581642,14,26,0.9333333333333333,0.1326530612244898,0.35
nb-trend-dual,1.6984736030602396,14,27,0.9333333333333333,0.1377551020408163,0.34146341463414637
nb-trend-dual,1.6965436493976056,14,28,0.9333333333333333,0.14285714285714285,0.3333333333333333
nb-trend-dual,1.6959702019705372,14,29,0.9333333333333333,0.14795918367346939,0.32558139534883723
nb-trend-dual,1.6828009941530206,14,30,0.9333333333333333,0.15306122448979592,0.3181818181818182
nb-trend-dual,1.67111022478416,14,31,0.9333333333333333,0.15816326530612246,0.3111111111111111
nb-trend-dual,1.657737276285132,14,32,0.9333333333333333,0.16326530612244897,0.30434782608695654
nb-trend-dual,1.657277407291041,14,33,0.9333333333333333,0.1683673469387755,0.2978723404255319
nb-trend-dual,1.6511301157801126,14,34,0.9333333333333333,0.17346938775510204,0.2916666666666667
nb-trend-dual,1.6415443773978717,14,35,0.9333333333333333,0.17857142857142858,0.2857142857142857
nb-trend-dual,1.6315617286908246,14,36,0.9333333333333333,0.1836734693877551,0.28
nb-trend-dual,1.6052081803589018,14,37,0.9333333333333333,0.18877551020408162,0.27450980392156865
nb-trend-dual,1.5893812253893072,14,38,0.9333333333333333,0.19387755102040816,0.2692307692307692
nb-trend-dual,1.55979521608914,14,39,0.9333333333333333,0.1989795918367347,0.2641509433962264
nb-trend-dual,1.5407845108411418,15,39,1.0,0.1989795918367347,0.2777777777777778
nb-trend-dual,1.5094246952302925,15,40,1.0,0.20408163265306123,0.2727272727272727
nb-trend-dual,1.4814692477914073,15,41,1.0,0.20918367346938777,0.26785714285714285
nb-trend-dual,1.464403626885813,15,42,1.0,0.21428571428571427,0.2631578947368421
nb-trend-dual,1.4552927830311901,15,43,1.0,0.2193877551020408,0.25862068965517243
nb-trend-dual,1.455292783031189,15,44,1.0,0.22448979591836735,0.2542372881355932
nb-trend-dual,1.453935650332394,15,45,1.0,0.22959183673469388,0.25
nb-trend-dual,1.4438359380443644,15,47,1.0,0.23979591836734693,0.24193548387096775
nb-trend-dual,1.4287733899084205,15,48,1.0,0.24489795918367346,0.23809523809523808
nb-trend-dual,1.4088310480154154,15,49,1.0,0.25,0.234375
nb-trend-dual,1.4058941021056997,15,50,1.0,0.25510204081632654,0.23076923076923078
nb-trend-dual,1.4046739822203358,15,51,1.0,0.2602040816326531,0.22727272727272727
nb-trend-dual,1.3990615782891014,15,52,1.0,0.2653061224489796,0.22388059701492538
nb-trend-dual,1.3856138850148967,15,53,1.0,0.27040816326530615,0.22058823529411764
nb-trend-dual,1.3839113819527107,15,54,1.0,0.2755102040816326,0.21739130434782608
nb-trend-dual,1.3821497484785383,15,55,1.0,0.28061224489795916,0.21428571428571427
nb-trend-dual,1.374200641347324,15,56,1.0,0.2857142857142857,0.2112676056338028
nb-trend-dual,1.374001260420454,15,59,1.0,0.3010204081632653,0.20270270270270271
nb-trend-dual,1.3709858376426716,15,60,1.0,0.30612244897959184,0.2
nb-trend-dual,1.3664739348924462,15,61,1.0,0.3112244897959184,0.19736842105263158
nb-trend-dual,1.3452802726036146,15,63,1.0,0.32142857142857145,0.19230769230769232
nb-trend-dual,1.34239670911373,15,64,1.0,0.32653061224489793,0.189873417721519
nb-trend-dual,1.3281836165983907,15,65,1.0,0.33163265306122447,0.1875
nb-trend-dual,1.316551441822512,15,66,1.0,0.336734693877551,0.18518518518518517
nb-trend-dual,1.3151102737789493,15,67,1.0,0.34183673469387754,0.18292682926829268
nb-trend-dual,1.3142222241903392,15,68,1.0,0.3469387755102041,0.18072289156626506
nb-trend-dual,1.3124494608825856,15,69,1.0,0.3520408163265306,0.17857142857142858
nb-trend-dual,1.3060618113882603,15,70,1.0,0.35714285714285715,0.17647058823529413
nb-trend-dual,1.3054379407820937,15,71,1.0,0.3622448979591837,0.1744186046511628
nb-trend-dual,1.3003000578116055,15,72,1.0,0.3673469387755102,0.1724137931034483
nb-trend-dual,1.2992447003825347,15,73,1.0,0.37244897959183676,0.17045454545454544
nb-trend-dual,1.2850091202118041,15,74,1.0,0.37755102040816324,0.16853932584269662
nb-trend-dual,1.2820442053440244,15,76,1.0,0.3877551020408163,0.16483516483516483
nb-trend-dual,1.2818362085510921,15,77,1.0,0.39285714285714285,0.16304347826086957
nb-trend-dual,1.279699411070507,15,78,1.0,0.3979591836734694,0.16129032258064516
nb-trend-dual,1.2759980945133933,15,79,1.0,0.4030612244897959,0.1595744680851064
nb-trend-dual,1.2727449182367283,15,80,1.0,0.40816326530612246,0.15789473684210525
nb-trend-dual,1.2639824122281058,15,81,1.0,0.413265306122449,0.15625
nb-trend-dual,1.2531246637644502,15,82,1.0,0.41836734693877553,0.15463917525773196
nb-trend-dual,1.2437042801285858,15,83,1.0,0.42346938775510207,0.15306122448979592
nb-trend-dual,1.240971489430195,15,84,1.0,0.42857142857142855,0.15151515151515152
nb-trend-dual,1.2408609609871002,15,85,1.0,0.4336734693877551,0.15
nb-trend-dual,1.2397199109049641,15,86,1.0,0.4387755102040816,0.1485148514851485
nb-trend-dual,1.21305011218245,15,87,1.0,0.44387755102040816,0.14705882352941177
nb-trend-dual,1.2062185038208484,15,88,1.0,0.4489795918367347,0.14563106796116504
nb-trend-dual,1.191817634889019,15,89,1.0,0.45408163265306123,0.14423076923076922
nb-trend-dual,1.188429288565709,15,90,1.0,0.45918367346938777,0.14285714285714285
nb-trend-dual,1.171872092685481,15,91,1.0,0.4642857142857143,0.14150943396226415
nb-trend-dual,1.167892309460641,15,92,1.0,0.46938775510204084,0.14018691588785046
nb-trend-dual,1.1653479077009692,15,93,1.0,0.4744897959183674,0.1388888888888889
nb-trend-dual,1.1569658533898952,15,94,1.0,0.47959183673469385,0.13761467889908258
nb-trend-dual,1.1164288964326219,15,95,1.0,0.4846938775510204,0.13636363636363635
nb-trend-dual,1.1063141293399412,15,96,1.0,0.4897959183673469,0.13513513513513514
nb-trend-dual,1.100107468135708,15,97,1.0,0.49489795918367346,0.13392857142857142
nb-trend-dual,1.0828567294009956,15,98,1.0,0.5,0.13274336283185842
nb-trend-dual,1.0729157783044667,15,99,1.0,0.5051020408163265,0.13157894736842105
nb-trend-dual,1.039942700312608,15,100,1.0,0.5102040816326531,0.13043478260869565
nb-trend-dual,1.0106079830826944,15,101,1.0,0.5153061224489796,0.12931034482758622
nb-trend-dual,0.976933827525379,15,102,1.0,0.5204081632653061,0.1282051282051282
nb-trend-dual,0.9715656136323617,15,119,1.0,0.6071428571428571,0.11194029850746269
nb-trend-dual,0.9694333884510091,15,120,1.0,0.6122448979591837,0.1111111111111111
nb-trend-dual,0.96327845051068,15,121,1.0,0.6173469387755102,0.11029411764705882
nb-trend-dual,0.9499744716787967,15,122,1.0,0.6224489795918368,0.10948905109489052
nb-trend-dual,0.9492178211581097,15,126,1.0,0.6428571428571429,0.10638297872340426
nb-trend-dual,0.9419826098667854,15,127,1.0,0.6479591836734694,0.1056338028169014
nb-trend-dual,0.939167647505542,15,129,1.0,0.6581632653061225,0.10416666666666667
nb-trend-dual,0.935757791728415,15,131,1.0,0.6683673469387755,0.10273972602739725
nb-trend-dual,0.9325091410717251,15,132,1.0,0.673469387755102,0.10204081632653061
nb-trend-dual,0.9296963256677809,15,135,1.0,0.6887755102040817,0.1
nb-trend-dual,0.9280419182732332,15,136,1.0,0.6938775510204082,0.09933774834437085
nb-trend-dual,0.927321941956274,15,143,1.0,0.7295918367346939,0.0949367088607595
nb-trend-dual,0.926603915503584,15,144,1.0,0.7346938775510204,0.09433962264150944
nb-trend-dual,0.9243004793660899,15,147,1.0,0.75,0.09259259259259259
nb-trend-dual,0.92214504413183,15,150,1.0,0.7653061224489796,0.09090909090909091
nb-trend-dual,0.9180782551801663,15,151,1.0,0.7704081632653061,0.09036144578313253
nb-trend-dual,0.9168259306336513,15,152,1.0,0.7755102040816326,0.08982035928143713
nb-trend-dual,0.9128249584720365,15,153,1.0,0.7806122448979592,0.08928571428571429
nb-trend-dual,0.9122604180265992,15,156,1.0,0.7959183673469388,0.08771929824561403
nb-trend-dual,0.9084197501991644,15,157,1.0,0.8010204081632653,0.0872093023255814
nb-trend-dual,0.9002059567230971,15,159,1.0,0.8112244897959183,0.08620689655172414
nb-trend-dual,0.8994084867674325,15,161,1.0,0.8214285714285714,0.08522727272727272
nb-trend-dual,0.898033644442547,15,162,1.0,0.826530612244898,0.0847457627118644
nb-trend-dual,0.8952647944202682,15,164,1.0,0.8367346938775511,0.08379888268156424
nb-trend-dual,0.892369687416251,15,167,1.0,0.8520408163265306,0.08241758241758242
nb-trend-dual,0.8922116942089597,15,168,1.0,0.8571428571428571,0.08196721311475409
nb-trend-dual,0.8897838401432812,15,169,1.0,0.8622448979591837,0.08152173913043478
nb-trend-dual,0.8794317329093814,15,174,1.0,0.8877551020408163,0.07936507936507936
nb-trend-dual,0.8744975704355816,15,175,1.0,0.8928571428571429,0.07894736842105263
nb-trend-dual,0.8577559622286937,15,176,1.0,0.8979591836734694,0.07853403141361257
nb-trend-dual,0.81885559142744,15,177,1.0,0.9030612244897959,0.078125
nb-trend-dual,0.7996476038738435,15,181,1.0,0.923469387755102,0.07653061224489796
nb-trend-dual,0.7891883392288846,15,182,1.0,0.9285714285714286,0.07614213197969544
nb-trend-dual,0.6227234891961665,15,185,1.0,0.9438775510204082,0.075
nb-trend-dual,0.4022113538241259,15,186,1.0,0.9489795918367347,0.07462686567164178
nb-trend-dual,0.11968780102991024,15,187,1.0,0.9540816326530612,0.07425742574257425
nb-trend-dual,0.01778294250191565,15,188,1.0,0.9591836734693877,0.07389162561576355
nb-trend-dual,0.01150950089112299,15,190,1.0,0.9693877551020408,0.07317073170731707
nb-trend-dual,0.0,15,196,1.0,1.0,0.07109004739336493
nb-trend-emergent,inf,0,0,0.0,0.0,
nb-trend-emergent,5.575850397541355,1,0,0.06666666666666667,0.0,1.0
nb-trend-emergent,5.097012080455607,1,1,0.06666666666666667,0.00510204081632653,0.5
nb-trend-emergent,4.554947937565841,2,1,0.13333333333333333,0.00510204081632653,0.6666666666666666
nb-trend-emergent,3.434148505084059,3,1,0.2,0.00510204081632653,0.75
nb-trend-emergent,3.298681489346253,4,1,0.26666666666666666,0.00510204081632653,0.8
nb-trend-emergent,3.1149162028420387,5,1,0.3333333333333333,0.00510204081632653,0.8333333333333334
nb-trend-emergent,3.0449148030928774,6,1,0.4,0.00510204081632653,0.8571428571428571
nb-trend-emergent,2.9895618191275712,7,1,0.4666666666666667,0.00510204081632653,0.875
nb-trend-emergent,2.9600099814224308,7,2,0.4666666666666667,0.01020408163265306,0.7777777777777778
nb-trend-emergent,2.651161535197034,7,3,0.4666666666666667,0.015306122448979591,0.7
nb-trend-emergent,2.5834039036694225,8,3,0.5333333333333333,0.015306122448979591,0.7272727272727273
nb-trend-emergent,2.5143190416455705,9,3,0.6,0.015306122448979591,0.75
nb-trend-emergent,2.459800219953717,9,4,0.6,0.02040816326530612,0.6923076923076923
nb-trend-emergent,2.424311629190301,10,4,0.6666666666666666,0.02040816326530612,0.7142857142857143
nb-trend-emergent,2.1861568037705896,10,5,0.6666666666666666,0.025510204081632654,0.6666666666666666
nb-trend-emergent,2.117155755714946,10,6,0.6666666666666666,0.030612244897959183,0.625
nb-trend-emergent,2.0916187059802755,10,7,0.6666666666666666,0.03571428571428571,0.5882352941176471
nb-trend-emergent,2.0900547144360058,10,8,0.6666666666666666,0.04081632653061224,0.5555555555555556
nb-trend-emergent,2.082864643278574,10,9,0.6666666666666666,0.04591836734693878,0.5263157894736842
nb-trend-emergent,2.065217551411349,10,10,0.6666666666666666,0.05102040816326531,0.5
nb-trend-emergent,0.0,10,16,0.6666666666666666,0.08163265306122448,0.38461538461538464
nb-trend-emergent,-inf,15,196,1.0,1.0,0.07109004739336493
nb-trend-confirmed,inf,0,0,0.0,0.0,
nb-trend-confirmed,13.899986498491657,1,0,0.06666666666666667,0.0,1.0
nb-trend-confirmed,5.097012080455607,1,1,0.06666666666666667,0.00510204081632653,0.5
nb-trend-confirmed,5.068152134811229,2,1,0.13333333333333333,0.00510204081632653,0.6666666666666666
nb-trend-confirmed,4.7091466702823706,2,2,0.13333333333333333,0.01020408163265306,0.5
nb-trend-confirmed,4.554947937565841,3,2,0.2,0.01020408163265306,0.6
nb-trend-confirmed,3.586853860298587,4,2,0.26666666666666666,0.01020408163265306,0.6666666666666666
nb-trend-confirmed,3.537349619407376,5,2,0.3333333333333333,0.01020408163265306,0.7142857142857143
nb-trend-confirmed,3.298681489346253,6,2,0.4,0.01020408163265306,0.75
nb-trend-confirmed,3.1149162028420387,7,2,0.4666666666666667,0.01020408163265306,0.7777777777777778
nb-trend-confirmed,2.819719330818754,8,2,0.5333333333333333,0.01020408163265306,0.8
nb-trend-confirmed,2.6634336987410965,9,2,0.6,0.01020408163265306,0.8181818181818182
nb-trend-confirmed,2.630028071029338,9,3,0.6,0.015306122448979591,0.75
nb-trend-confirmed,2.629355834942919,10,3,0.6666666666666666,0.015306122448979591,0.7692307692307693
nb-trend-confirmed,2.3555911885342575,10,4,0.6666666666666666,0.02040816326530612,0.7142857142857143
nb-trend-confirmed,2.348634579918444,11,4,0.7333333333333333,0.02040816326530612,0.7333333333333333
nb-trend-confirmed,2.276142476789015,12,4,0.8,0.02040816326530612,0.75
nb-trend-confirmed,2.0569801046919802,12,5,0.8,0.025510204081632654,0.7058823529411765
nb-trend-confirmed,0.0,12,11,0.8,0.05612244897959184,0.5217391304347826
nb-trend-confirmed,-inf,15,196,1.0,1.0,0.07109004739336493
nb-trend-confirmed-emergent,inf,0,0,0.0,0.0,
nb-trend-confirmed-emergent,5.097012080455607,0,1,0.0,0.00510204081632653,0.0
nb-trend-confirmed-emergent,5.068152134811229,1,1,0.06666666666666667,0.00510204081632653,0.5
nb-trend-confirmed-emergent,4.554947937565841,2,1,0.13333333333333333,0.00510204081632653,0.6666666666666666
nb-trend-confirmed-emergent,3.298681489346253,3,1,0.2,0.00510204081632653,0.75
nb-trend-confirmed-emergent,3.1149162028420387,4,1,0.26666666666666666,0.00510204081632653,0.8
nb-trend-confirmed-emergent,2.6634336987410965,5,1,0.3333333333333333,0.00510204081632653,0.8333333333333334
nb-trend-confirmed-emergent,2.629355834942919,6,1,0.4,0.00510204081632653,0.8571428571428571
nb-trend-confirmed-emergent,2.3555911885342575,6,2,0.4,0.01020408163265306,0.75
nb-trend-confirmed-emergent,2.348634579918444,7,2,0.4666666666666667,0.01020408163265306,0.7777777777777778
nb-trend-confirmed-emergent,2.276142476789015,8,2,0.5333333333333333,0.01020408163265306,0.8
nb-trend-confirmed-emergent,2.0569801046919802,8,3,0.5333333333333333,0.015306122448979591,0.7272727272727273
