substance,n_recent,ebgm,eb05,as_of
MDA,2,1.7800671781037571,0.6626734833902389,2020-07-01
Phenobarbital,2,1.7800671781037571,0.6626734833902389,2020-07-01
Perphenazine,2,1.7800671781037571,0.6626734833902389,2020-07-01
Citalopram,16,0.9589763748822627,0.6351704372138579,2020-07-01
Diphenhydramine,18,0.93090107618496,0.6307662460363687,2020-07-01
Temazepam,7,1.1424816797566069,0.6238187430462283,2020-07-01
Cyclobenzaprine,7,1.0157790419529689,0.5546364693557255,2020-07-01
Sertraline,8,0.9325742679183624,0.5274394989926038,2020-07-01
Hydrocodone,37,0.6657584049180586,0.5065771034961863,2020-07-01
Methadone,39,0.6405700916097155,0.49085954298215156,2020-07-01
Clozapine,4,0.9665960309139653,0.448743610070625,2020-07-01
Pseudoephedrine,2,1.190061020865576,0.44302928105445216,2020-07-01
Risperidone,2,1.190061020865576,0.44302928105445216,2020-07-01
Baclofen,2,1.190061020865576,0.44302928105445216,2020-07-01
Gabapentin,9,0.7584193860217944,0.4419071995104199,2020-07-01
Quetiapine,15,0.6692269920803733,0.43755042082808415,2020-07-01
Tramadol,11,0.6803938120626314,0.41592187536954545,2020-07-01
Olanzapine,9,0.7110685779338032,0.4143173681026582,2020-07-01
Butalbital,1,1.2300880071182057,0.37092289651348065,2020-07-01
Desloratadine,1,1.2300880071182057,0.37092289651348065,2020-07-01
Clonidine,1,1.2300880071182057,0.37092289651348065,2020-07-01
Eutylone,1,1.2300880071182057,0.37092289651348065,2020-07-01
Ethylene Glycol,1,1.2300880071182057,0.37092289651348065,2020-07-01
Lithium,1,1.2300880071182057,0.37092289651348065,2020-07-01
Ibuprofen,1,1.2300880071182057,0.37092289651348065,2020-07-01
LSD,1,1.2300880071182057,0.37092289651348065,2020-07-01
Hydrochlorothiazide,1,1.2300880071182057,0.37092289651348065,2020-07-01
Pregabalin,1,1.2300880071182057,0.37092289651348065,2020-07-01
Tamsulosin,1,1.2300880071182057,0.37092289651348065,2020-07-01
Tianeptine,1,1.2300880071182057,0.37092289651348065,2020-07-01
Aripiprazole,1,1.2300880071182057,0.37092289651348065,2020-07-01
Amlodipine,1,1.2300880071182057,0.37092289651348065,2020-07-01
Propranolol,2,0.8938071795478156,0.3327415529233647,2020-07-01
Nitrous oxide,2,0.8938071795478156,0.3327415529233647,2020-07-01
Doxepin,2,0.8938071795478156,0.3327415529233647,2020-07-01
Morphine,71,0.3928761599233127,0.32249779730310035,2020-07-01
Codeine,9,0.49481653694055794,0.2883140833962841,2020-07-01
Amphetamine,11,0.4390963195565616,0.26841773317159284,2020-07-01
Dextromethorphan,2,0.7156525926055428,0.2664191566884381,2020-07-01
Zolpidem,5,0.5323886893879931,0.26436496413907984,2020-07-01
Hydromorphone,6,0.5022523422849304,0.2628480919103012,2020-07-01
Isopropanol,1,0.8223733393393688,0.24797990003808693,2020-07-01
Tapentadol,1,0.8223733393393688,0.24797990003808693,2020-07-01
Ephedrine,1,0.8223733393393688,0.24797990003808693,2020-07-01
Flubromazolam,1,0.8223733393393688,0.24797990003808693,2020-07-01
"1,1-Difluoroethane",1,0.8223733393393688,0.24797990003808693,2020-07-01
Acetaminophen,1,0.8223733393393688,0.24797990003808693,2020-07-01
Benztropine,1,0.8223733393393688,0.24797990003808693,2020-07-01
Oxazepam,1,0.8223733393393688,0.24797990003808693,2020-07-01
Tizanidine,1,0.8223733393393688,0.24797990003808693,2020-07-01
Memantine,1,0.8223733393393688,0.24797990003808693,2020-07-01
Bupropion,4,0.48398298525714406,0.22468980325906182,2020-07-01
Venlafaxine,2,0.5967147759637531,0.22214164950761064,2020-07-01
Duloxetine,2,0.5967147759637531,0.22214164950761064,2020-07-01
Ketamine,2,0.5116767119929139,0.19048415322572967,2020-07-01
Paroxetine,2,0.5116767119929139,0.19048415322572967,2020-07-01
GHB,2,0.5116767119929139,0.19048415322572967,2020-07-01
Hydroxychloroquine,1,0.617651685151082,0.18624777314055724,2020-07-01
Fluvoxamine,1,0.617651685151082,0.18624777314055724,2020-07-01
Cannabis,2,0.4478529999112501,0.16672421757369074,2020-07-01
Doxylamine,2,0.4478529999112501,0.16672421757369074,2020-07-01
Hydroxyzine,3,0.39132941373865726,0.1659686475285411,2020-07-01
Fluoxetine,4,0.3417775176170639,0.1586707085393661,2020-07-01
Mirtazapine,1,0.4123505554240692,0.12434091017208046,2020-07-01
Pentobarbital,2,0.29878024467461384,0.11122824348552397,2020-07-01
Carisoprodol,1,0.35358631105970123,0.10662103679316476,2020-07-01
Flualprazolam,17,4.3287168764725035,2.907674781879083,2020-10-01
Etizolam,25,2.652272417167813,1.9061230431168108,2020-10-01
Fentanyl,1116,1.8183784512103311,1.7306306226108787,2020-10-01
PCP,66,1.9441490568310948,1.5846722221937968,2020-10-01
Lamotrigine,5,2.726232904693562,1.3690461127981552,2020-10-01
Acetyl fentanyl,8,2.2123188384825268,1.2590060747460046,2020-10-01
Clonazepam,21,1.6284880451355253,1.1367142673356483,2020-10-01
Methamphetamine,1207,1.1235499558831796,1.0713740752364282,2020-10-01
Alprazolam,109,1.1915652093952656,1.0163362471458584,2020-10-01
Cocaine,411,0.9872189159365076,0.9097895439988406,2020-10-01
Ethanol,369,0.9657922398046634,0.8860067328806608,2020-10-01
Citalopram,16,1.1833130807409755,0.7856393819275262,2020-10-01
Oxycodone,57,0.967978690630081,0.7768594760500094,2020-10-01
Promethazine,4,1.638593482649582,0.7719257804166719,2020-10-01
Lorazepam,12,1.2291533720014276,0.7690801135234443,2020-10-01
Amitriptyline,9,1.2919826166673183,0.7567979164871736,2020-10-01
MDMA,24,1.0491402867945132,0.7490093558798606,2020-10-01
Diphenhydramine,20,0.9592702249571254,0.6638774761982603,2020-10-01
Heroin,329,0.7249419688064047,0.6616591294015824,2020-10-01
Duloxetine,4,1.2722359941821726,0.5993382575251417,2020-10-01
Methadone,46,0.750204711606792,0.5873691999097079,2020-10-01
Gabapentin,10,0.9619588165329654,0.577699747176242,2020-10-01
MDA,2,1.4522345857193706,0.5570650716138537,2020-10-01
Phenobarbital,2,1.4522345857193706,0.5570650716138537,2020-10-01
Aripiprazole,2,1.4522345857193706,0.5570650716138537,2020-10-01
Temazepam,6,1.0427556530970463,0.5506329658882901,2020-10-01
Diazepam,19,0.7813113652825708,0.5357670267889166,2020-10-01
Olanzapine,10,0.7754442843601653,0.4656893406712466,2020-10-01
Hydrocodone,35,0.5939901996751936,0.44887796881165587,2020-10-01
Cyclobenzaprine,6,0.8225946100234831,0.43437569338096627,2020-10-01
Sertraline,8,0.734446946865268,0.4179655986278542,2020-10-01
Chlordiazepoxide,4,0.8791254465580925,0.4141476233148399,2020-10-01
Propranolol,2,1.0340440786730223,0.396650681923079,2020-10-01
"1,1-Difluoroethane",2,1.0340440786730223,0.396650681923079,2020-10-01
Trazodone,10,0.6495104713670333,0.3900603941127227,2020-10-01
Mitragynine,4,0.7614799058820986,0.35872592979509416,2020-10-01
Hydroxyzine,6,0.6791937919658875,0.35865208783316477,2020-10-01
Butalbital,1,1.0288286854302287,0.32652609106095176,2020-10-01
Ethylene Glycol,1,1.0288286854302287,0.32652609106095176,2020-10-01
Desloratadine,1,1.0288286854302287,0.32652609106095176,2020-10-01
Midazolam,1,1.0288286854302287,0.32652609106095176,2020-10-01
Salicylate,1,1.0288286854302287,0.32652609106095176,2020-10-01
Propofol,1,1.0288286854302287,0.32652609106095176,2020-10-01
Tamsulosin,1,1.0288286854302287,0.32652609106095176,2020-10-01
Lithium,1,1.0288286854302287,0.32652609106095176,2020-10-01
LSD,1,1.0288286854302287,0.32652609106095176,2020-10-01
Hydrochlorothiazide,1,1.0288286854302287,0.32652609106095176,2020-10-01
Tapentadol,1,1.0288286854302287,0.32652609106095176,2020-10-01
Tianeptine,1,1.0288286854302287,0.32652609106095176,2020-10-01
Eutylone,1,1.0288286854302287,0.32652609106095176,2020-10-01
Doxepin,2,0.8028520254648754,0.30796733906414686,2020-10-01
Nitrous oxide,2,0.8028520254648754,0.30796733906414686,2020-10-01
Acetaminophen,2,0.8028520254648754,0.30796733906414686,2020-10-01
Tramadol,9,0.5097892654341439,0.298616598204147,2020-10-01
Quetiapine,11,0.47501409345537005,0.291549441378649,2020-10-01
Paroxetine,3,0.6209390800912479,0.2686938169125349,2020-10-01
Morphine,61,0.3242325578711765,0.26212460129868254,2020-10-01
Dextromethorphan,2,0.6561497589768228,0.25169357352329935,2020-10-01
Zolpidem,5,0.5003505706658049,0.25126356689006196,2020-10-01
Amphetamine,10,0.40709548322259304,0.24447923725248438,2020-10-01
Fluoxetine,6,0.445963012206597,0.23549326763030312,2020-10-01
Nortriptyline,1,0.7325636096258463,0.23249850562302415,2020-10-01
Isopropanol,1,0.7325636096258463,0.23249850562302415,2020-10-01
Perphenazine,1,0.7325636096258463,0.23249850562302415,2020-10-01
Ephedrine,1,0.7325636096258463,0.23249850562302415,2020-10-01
Flubromazolam,1,0.7325636096258463,0.23249850562302415,2020-10-01
Memantine,1,0.7325636096258463,0.23249850562302415,2020-10-01
Oxazepam,1,0.7325636096258463,0.23249850562302415,2020-10-01
Tizanidine,1,0.7325636096258463,0.23249850562302415,2020-10-01
Codeine,7,0.3935218873801279,0.21646137417714026,2020-10-01
Bupropion,4,0.45622034636438513,0.21492105921222232,2020-10-01
Venlafaxine,2,0.5547772965349795,0.2128079426444115,2020-10-01
Hydromorphone,5,0.38580579210648924,0.19374203835228532,2020-10-01
Ketamine,2,0.48053638443175895,0.18432974812670413,2020-10-01
Pseudoephedrine,1,0.5687766990791389,0.18051638223831123,2020-10-01
Risperidone,1,0.5687766990791389,0.18051638223831123,2020-10-01
Pentobarbital,3,0.40444563127938715,0.17501240280461772,2020-10-01
Clozapine,2,0.4238202846606036,0.16257392541640378,2020-10-01
GHB,2,0.4238202846606036,0.16257392541640378,2020-10-01
Hydroxychloroquine,1,0.46484617610114926,0.14753127218985626,2020-10-01
Doxylamine,2,0.3790788748828285,0.14541149388705485,2020-10-01
Mirtazapine,1,0.3930293372113057,0.12473829216592877,2020-10-01
Carisoprodol,1,0.3404337161212998,0.10804567579096747,2020-10-01
Cannabis,1,0.3002534649799989,0.0952934066048396,2020-10-01
Flualprazolam,21,3.141432338020643,2.2079479857731545,2021-01-01
PCP,86,2.249596849124854,1.8823596295486629,2021-01-01
Fentanyl,1267,1.6865518748343178,1.6100968797506423,2021-01-01
Lamotrigine,7,2.531054664825775,1.4339414495714897,2021-01-01
para-Fluorofentanyl,7,2.531054664825775,1.4339414495714897,2021-01-01
Etizolam,24,1.658931444494754,1.1911379672382438,2021-01-01
Methamphetamine,1322,1.1183303416259518,1.0686788572622676,2021-01-01
Ethanol,397,0.9943647977673494,0.9151436500777601,2021-01-01
Alprazolam,115,1.0359612064463803,0.8878596506624844,2021-01-01
Cocaine,415,0.8898219991934554,0.8204259789502776,2021-01-01
Olanzapine,15,1.236710241972709,0.8196630888033528,2021-01-01
Citalopram,17,1.1488255768751212,0.7788611073888759,2021-01-01
Clonazepam,20,1.085338147196926,0.7566908343444844,2021-01-01
MDMA,26,0.9460525610539093,0.6876677321906662,2021-01-01
Lorazepam,12,1.0218090361016159,0.6489038176832808,2021-01-01
Heroin,327,0.684396491893983,0.6245532355933336,2021-01-01
Gabapentin,10,1.0146597732943228,0.6209453184947712,2021-01-01
Oxycodone,47,0.7526848297591524,0.5921240502592822,2021-01-01
Diphenhydramine,19,0.8439815442432875,0.5833502431299781,2021-01-01
Methadone,45,0.7221256198614346,0.5651721631456541,2021-01-01
Duloxetine,4,1.1325723799064398,0.5641462339254749,2021-01-01
Temazepam,6,0.990814576372212,0.5421060405855915,2021-01-01
Diazepam,20,0.7452089849697698,0.5195549516564331,2021-01-01
Amitriptyline,7,0.9070352729037583,0.513870953525856,2021-01-01
MDA,2,1.166336912052907,0.49744064362296947,2021-01-01
Desloratadine,2,1.166336912052907,0.49744064362296947,2021-01-01
Phenobarbital,2,1.166336912052907,0.49744064362296947,2021-01-01
Aripiprazole,2,1.166336912052907,0.49744064362296947,2021-01-01
Hydrocodone,35,0.6227806889190042,0.4722021665370735,2021-01-01
Amphetamine,16,0.6989321811958923,0.46873531032792387,2021-01-01
Dextromethorphan,3,0.9520392403920566,0.4437838494404825,2021-01-01
Trazodone,10,0.692708887674347,0.4239197731122991,2021-01-01
Tramadol,11,0.6775253832848903,0.42282577044581277,2021-01-01
Isopropanol,2,0.9287738242435554,0.39612040409377297,2021-01-01
Propranolol,2,0.9287738242435554,0.39612040409377297,2021-01-01
Acetaminophen,2,0.9287738242435554,0.39612040409377297,2021-01-01
Mitragynine,4,0.7512172491713901,0.37418922578255354,2021-01-01
Bupropion,6,0.6838134334445944,0.37413599047076407,2021-01-01
Doxylamine,4,0.6754101378578679,0.33642890501980827,2021-01-01
Eutylone,1,0.8939025968674349,0.33558870165596133,2021-01-01
Atenolol,1,0.8939025968674349,0.33558870165596133,2021-01-01
Butalbital,1,0.8939025968674349,0.33558870165596133,2021-01-01
Metformin,1,0.8939025968674349,0.33558870165596133,2021-01-01
Tianeptine,1,0.8939025968674349,0.33558870165596133,2021-01-01
Tamsulosin,1,0.8939025968674349,0.33558870165596133,2021-01-01
Salicylate,1,0.8939025968674349,0.33558870165596133,2021-01-01
Midazolam,1,0.8939025968674349,0.33558870165596133,2021-01-01
Hydrochlorothiazide,1,0.8939025968674349,0.33558870165596133,2021-01-01
Loratadine,1,0.8939025968674349,0.33558870165596133,2021-01-01
Lithium,1,0.8939025968674349,0.33558870165596133,2021-01-01
LSD,1,0.8939025968674349,0.33558870165596133,2021-01-01
Propofol,1,0.8939025968674349,0.33558870165596133,2021-01-01
Cannabis,3,0.7113088188423775,0.331569700464068,2021-01-01
Fluoxetine,7,0.5525186380050909,0.3130234157747129,2021-01-01
Quetiapine,11,0.4736533531359644,0.2955945989697994,2021-01-01
Paroxetine,3,0.6314724886100623,0.29435477018334977,2021-01-01
Ketamine,3,0.6314724886100623,0.29435477018334977,2021-01-01
Hydroxyzine,5,0.5579084322013166,0.2926993741056526,2021-01-01
Promethazine,2,0.6599375900072108,0.2814622225634293,2021-01-01
Cyclobenzaprine,4,0.5619872165215501,0.27993175300732953,2021-01-01
Codeine,8,0.47853871834765355,0.2792360845489266,2021-01-01
Morphine,59,0.34277078565017277,0.2765544698766919,2021-01-01
Nortriptyline,1,0.7118297678948464,0.26723496323316065,2021-01-01
Oxazepam,1,0.7118297678948464,0.26723496323316065,2021-01-01
Memantine,1,0.7118297678948464,0.26723496323316065,2021-01-01
Ephedrine,1,0.7118297678948464,0.26723496323316065,2021-01-01
Flubromazolam,1,0.7118297678948464,0.26723496323316065,2021-01-01
4-ANPP,1,0.7118297678948464,0.26723496323316065,2021-01-01
Amlodipine,1,0.7118297678948464,0.26723496323316065,2021-01-01
Buspirone,1,0.7118297678948464,0.26723496323316065,2021-01-01
GHB,3,0.5677491046112368,0.26465073336368333,2021-01-01
Acetyl fentanyl,4,0.5184546722147905,0.2582477340787724,2021-01-01
Oxymorphone,2,0.5765024502048363,0.2458772820413867,2021-01-01
Sertraline,5,0.43330290165001717,0.22732670952956405,2021-01-01
"1,1-Difluoroethane",1,0.5913764039285344,0.22201438980021174,2021-01-01
Risperidone,1,0.5913764039285344,0.22201438980021174,2021-01-01
Nitrous oxide,1,0.5913764039285344,0.22201438980021174,2021-01-01
Pseudoephedrine,1,0.5913764039285344,0.22201438980021174,2021-01-01
Hydromorphone,5,0.41038844687420545,0.2153049400352608,2021-01-01
Hydroxychloroquine,1,0.5057886099476567,0.18988304041125792,2021-01-01
Carisoprodol,1,0.5057886099476567,0.18988304041125792,2021-01-01
Chlordiazepoxide,2,0.4179715017709648,0.17826411108866325,2021-01-01
Pentobarbital,2,0.3532178476489776,0.15064679138411521,2021-01-01
Venlafaxine,1,0.39225056452529905,0.14725861423175207,2021-01-01
Zolpidem,3,0.31414233218453597,0.14643439843052428,2021-01-01
Clozapine,1,0.3526676313051685,0.13239839879706283,2021-01-01
para-Fluorofentanyl,24,4.051951442945664,2.958592357937415,2021-04-01
PCP,94,2.0294787494690607,1.715502405978519,2021-04-01
Fentanyl,1439,1.57037876948859,1.5035609627477997,2021-04-01
Methamphetamine,1436,1.1228176413215731,1.0749941977187902,2021-04-01
Alprazolam,130,1.0740256823105658,0.930355554336167,2021-04-01
Ethanol,410,0.9737242116081372,0.897589671157224,2021-04-01
Olanzapine,17,1.1645982834815456,0.8105400105112714,2021-04-01
Buprenorphine,5,1.2453140382467371,0.7225097040909922,2021-04-01
Cocaine,397,0.7752988506420165,0.7137386090126446,2021-04-01
Amphetamine,21,0.961985533220309,0.6897886975541023,2021-04-01
Diazepam,23,0.887520057238533,0.6443439792280351,2021-04-01
Flualprazolam,13,0.9533959782842697,0.6378849736292197,2021-04-01
Lorazepam,12,0.945803779410335,0.6252479607056796,2021-04-01
Diphenhydramine,22,0.8558854750723959,0.6176397679629356,2021-04-01
Aripiprazole,3,1.1237313978273191,0.609918407146617,2021-04-01
Heroin,312,0.6463627331758999,0.588807248535523,2021-04-01
Etizolam,17,0.8424603843609187,0.586337674098117,2021-04-01
Citalopram,15,0.8547280454735864,0.584137199495001,2021-04-01
Oxycodone,46,0.7332555233609555,0.5793509901699284,2021-04-01
Tramadol,13,0.8338315658904814,0.5578884729264821,2021-04-01
Acetaminophen,3,0.9977770105633192,0.5415551849373611,2021-04-01
Flubromazolam,3,0.9977770105633192,0.5415551849373611,2021-04-01
Ketamine,5,0.9319416322923834,0.5406964446699959,2021-04-01
Gabapentin,10,0.8349082023238917,0.5369120995755737,2021-04-01
Hydrocodone,37,0.6840273505064949,0.52734121138684,2021-04-01
Amitriptyline,6,0.8773865824960974,0.5225546108529034,2021-04-01
Clonazepam,16,0.7522449758753837,0.5189738167542032,2021-04-01
Duloxetine,4,0.9161611603134404,0.5155657337438998,2021-04-01
Phenobarbital,2,0.9843690905827938,0.5114025647675667,2021-04-01
Midazolam,2,0.9843690905827938,0.5114025647675667,2021-04-01
Bupropion,7,0.8365416253813323,0.5097176668169915,2021-04-01
Trazodone,11,0.7738255732431619,0.5048780974225148,2021-04-01
MDMA,22,0.6805060268784314,0.491079235224808,2021-04-01
Methadone,37,0.6201181045548473,0.4780712821157279,2021-04-01
Hydroxyzine,8,0.7622819578366118,0.4738885352126673,2021-04-01
Doxylamine,4,0.8393131743886588,0.47231986176598717,2021-04-01
Lamotrigine,4,0.8393131743886588,0.47231986176598717,2021-04-01
Amlodipine,2,0.8740352457817171,0.4540815743466557,2021-04-01
Isopropanol,2,0.8740352457817171,0.4540815743466557,2021-04-01
Dextromethorphan,3,0.8150629629262351,0.4423849907845709,2021-04-01
Oxymorphone,3,0.8150629629262351,0.4423849907845709,2021-04-01
Lithium,1,0.8450399672179768,0.4157661343543061,2021-04-01
Fluoride,1,0.8450399672179768,0.4157661343543061,2021-04-01
Clonazolam,1,0.8450399672179768,0.4157661343543061,2021-04-01
Carvedilol,1,0.8450399672179768,0.4157661343543061,2021-04-01
Bromazolam,1,0.8450399672179768,0.4157661343543061,2021-04-01
4-ANPP,1,0.8450399672179768,0.4157661343543061,2021-04-01
2-Methyl AP-237,1,0.8450399672179768,0.4157661343543061,2021-04-01
Atenolol,1,0.8450399672179768,0.4157661343543061,2021-04-01
Methocarbamol,1,0.8450399672179768,0.4157661343543061,2021-04-01
Disulfiram,1,0.8450399672179768,0.4157661343543061,2021-04-01
Paliperidone,1,0.8450399672179768,0.4157661343543061,2021-04-01
Oxazepam,1,0.8450399672179768,0.4157661343543061,2021-04-01
Propofol,1,0.8450399672179768,0.4157661343543061,2021-04-01
Metformin,1,0.8450399672179768,0.4157661343543061,2021-04-01
Loratadine,1,0.8450399672179768,0.4157661343543061,2021-04-01
LSD,1,0.8450399672179768,0.4157661343543061,2021-04-01
Hydrochlorothiazide,1,0.8450399672179768,0.4157661343543061,2021-04-01
Tamsulosin,1,0.8450399672179768,0.4157661343543061,2021-04-01
Eutylone,1,0.8450399672179768,0.4157661343543061,2021-04-01
Desvenlafaxine,1,0.8450399672179768,0.4157661343543061,2021-04-01
Salicylate,1,0.8450399672179768,0.4157661343543061,2021-04-01
Fluoxetine,8,0.6579632944186935,0.40903665449551074,2021-04-01
"1,1-Difluoroethane",2,0.785942242610099,0.40831521679740507,2021-04-01
Nitrous oxide,2,0.785942242610099,0.40831521679740507,2021-04-01
Paroxetine,3,0.7466951365916884,0.4052775505024306,2021-04-01
Mirtazapine,3,0.7466951365916884,0.4052775505024306,2021-04-01
Quetiapine,13,0.5880211384222055,0.3934250373605347,2021-04-01
Codeine,9,0.5990432955060985,0.3791151551528848,2021-04-01
Temazepam,4,0.6705700703564871,0.37736040920110697,2021-04-01
GHB,3,0.6889091458339203,0.37391352569498004,2021-04-01
Nortriptyline,1,0.7503229454365079,0.369164634388239,2021-04-01
Memantine,1,0.7503229454365079,0.369164634388239,2021-04-01
MDA,1,0.7503229454365079,0.369164634388239,2021-04-01
Buspirone,1,0.7503229454365079,0.369164634388239,2021-04-01
Butalbital,1,0.7503229454365079,0.369164634388239,2021-04-01
Chlorcyclizine,1,0.7503229454365079,0.369164634388239,2021-04-01
Desloratadine,1,0.7503229454365079,0.369164634388239,2021-04-01
Promethazine,2,0.6540919066339949,0.3398159103596905,2021-04-01
Risperidone,1,0.6746987621657756,0.33195695716359064,2021-04-01
Propranolol,1,0.6746987621657756,0.33195695716359064,2021-04-01
Benztropine,1,0.6746987621657756,0.33195695716359064,2021-04-01
Mitragynine,3,0.5965727997107215,0.32379688994191,2021-04-01
Cannabis,2,0.6034723873426144,0.31351789649419315,2021-04-01
Sertraline,5,0.5310439274974731,0.3081025180248528,2021-04-01
Hydromorphone,5,0.5310439274974731,0.3081025180248528,2021-04-01
Cyclobenzaprine,3,0.5591037123740705,0.30346010295723286,2021-04-01
Hydroxychloroquine,1,0.612922964334234,0.3015627916123085,2021-04-01
Morphine,56,0.3608520384158782,0.2910349863399156,2021-04-01
Doxepin,1,0.5615107266445049,0.27626757700472565,2021-04-01
Pentobarbital,2,0.5225873598024312,0.27149624939955014,2021-04-01
Acetyl fentanyl,3,0.49670977801311283,0.26959506266858035,2021-04-01
Venlafaxine,1,0.5180559723944981,0.25488750518005027,2021-04-01
Chlordiazepoxide,2,0.48976509329118245,0.2544443209756299,2021-04-01
Zolpidem,3,0.4254857860610174,0.23093740497027604,2021-04-01
para-Fluorofentanyl,41,5.594566245470873,4.370536892077087,2021-07-01
Fentanyl,1535,1.491468985716394,1.4299951561439685,2021-07-01
PCP,84,1.3321922579077554,1.1162051102863029,2021-07-01
Methamphetamine,1443,1.1031238470253677,1.0562592249121419,2021-07-01
Alprazolam,134,1.040727183895144,0.9036565739599716,2021-07-01
Ethanol,389,0.9069763581285515,0.8343037379346299,2021-07-01
Cocaine,425,0.8392231454467728,0.774760756314562,2021-07-01
Buprenorphine,5,1.2704620639642805,0.7475618061319471,2021-07-01
Amphetamine,20,1.0211966798519503,0.7299074665932214,2021-07-01
MDMA,27,0.9415292475167228,0.6999158098473326,2021-07-01
Flualprazolam,14,1.0053478478834599,0.6837898434072317,2021-07-01
Lorazepam,14,1.0053478478834599,0.6837898434072317,2021-07-01
Clonazepam,19,0.8026548989439515,0.5697201552975638,2021-07-01
Ketamine,6,0.9407258302838206,0.5671730370897451,2021-07-01
Heroin,279,0.6244177203305886,0.5658493724468444,2021-07-01
Gabapentin,10,0.8711773080745902,0.5645635067017245,2021-07-01
Diphenhydramine,18,0.7905514008999439,0.5569845465306462,2021-07-01
Flubromazolam,4,0.9656854017478727,0.5524630129716892,2021-07-01
Hydroxyzine,8,0.8764105453854649,0.5500575853090081,2021-07-01
Olanzapine,12,0.8040146915037756,0.5349151812529395,2021-07-01
Acetaminophen,3,0.9403916767697272,0.5205145301321645,2021-07-01
Chlorcyclizine,3,0.9403916767697272,0.5205145301321645,2021-07-01
Hydrocodone,33,0.6780626316053131,0.5166276988608495,2021-07-01
Dextromethorphan,4,0.8939229811061833,0.5114081486710683,2021-07-01
Diazepam,19,0.7103037897128895,0.5041698317871145,2021-07-01
Etizolam,15,0.7088810372576558,0.48688869520081157,2021-07-01
Midazolam,2,0.9102760567682529,0.48432709663550394,2021-07-01
4-ANPP,2,0.9102760567682529,0.48432709663550394,2021-07-01
Doxylamine,4,0.8320884718354832,0.47603298483874207,2021-07-01
Mirtazapine,4,0.8320884718354832,0.47603298483874207,2021-07-01
Lamotrigine,4,0.8320884718354832,0.47603298483874207,2021-07-01
Codeine,10,0.7125316419526193,0.46175371957951183,2021-07-01
Mitragynine,5,0.7610167396531522,0.44779538447340156,2021-07-01
Oxymorphone,3,0.8006261113917138,0.44315313977906035,2021-07-01
Amlodipine,2,0.8308224604427907,0.44205252581774435,2021-07-01
Aripiprazole,2,0.8308224604427907,0.44205252581774435,2021-07-01
Oxycodone,36,0.5648084679012123,0.43476384803982976,2021-07-01
Tramadol,10,0.6641534033955432,0.4304023657796755,2021-07-01
Acetyl fentanyl,6,0.7107948523451946,0.4285453446417548,2021-07-01
Bupropion,5,0.7197841943429536,0.42353344315472236,2021-07-01
Duloxetine,3,0.7452451403756716,0.41249931667665013,2021-07-01
"1,1-Difluoroethane",2,0.7641256284505312,0.40656539776091893,2021-07-01
MDA,2,0.7641256284505312,0.40656539776091893,2021-07-01
Loratadine,1,0.7902515515565564,0.40060048819218236,2021-07-01
Desvenlafaxine,1,0.7902515515565564,0.40060048819218236,2021-07-01
Disulfiram,1,0.7902515515565564,0.40060048819218236,2021-07-01
Carvedilol,1,0.7902515515565564,0.40060048819218236,2021-07-01
Bromazolam,1,0.7902515515565564,0.40060048819218236,2021-07-01
Atenolol,1,0.7902515515565564,0.40060048819218236,2021-07-01
2-Methyl AP-237,1,0.7902515515565564,0.40060048819218236,2021-07-01
Clonazolam,1,0.7902515515565564,0.40060048819218236,2021-07-01
Paliperidone,1,0.7902515515565564,0.40060048819218236,2021-07-01
Salicylate,1,0.7902515515565564,0.40060048819218236,2021-07-01
Metformin,1,0.7902515515565564,0.40060048819218236,2021-07-01
Propofol,1,0.7902515515565564,0.40060048819218236,2021-07-01
Psilocin,1,0.7902515515565564,0.40060048819218236,2021-07-01
Nortriptyline,1,0.7902515515565564,0.40060048819218236,2021-07-01
Methocarbamol,1,0.7902515515565564,0.40060048819218236,2021-07-01
Guanfacine,1,0.7902515515565564,0.40060048819218236,2021-07-01
Fluoride,1,0.7902515515565564,0.40060048819218236,2021-07-01
Vilazodone,1,0.7902515515565564,0.40060048819218236,2021-07-01
Methadone,29,0.5266747991904007,0.3950325008792907,2021-07-01
Paroxetine,3,0.6970301193002602,0.3858119058239853,2021-07-01
GHB,3,0.6970301193002602,0.3858119058239853,2021-07-01
Cannabis,2,0.7073416026459461,0.37635253854230943,2021-07-01
Desloratadine,1,0.7212743140404322,0.36563400825464826,2021-07-01
Loperamide,1,0.7212743140404322,0.36563400825464826,2021-07-01
Butalbital,1,0.7212743140404322,0.36563400825464826,2021-07-01
Buspirone,1,0.7212743140404322,0.36563400825464826,2021-07-01
Quetiapine,11,0.5558329339186874,0.36519201158478015,2021-07-01
Citalopram,10,0.5517650433916101,0.35756946936676337,2021-07-01
Venlafaxine,2,0.6584133148506833,0.3503194517715134,2021-07-01
Doxepin,2,0.6584133148506833,0.3503194517715134,2021-07-01
Pentobarbital,3,0.6171719445792762,0.3416097490855395,2021-07-01
Morphine,54,0.41931621491574994,0.33727269179229374,2021-07-01
Isopropanol,1,0.6633717969151148,0.33628161206856083,2021-07-01
Benztropine,1,0.6633717969151148,0.33628161206856083,2021-07-01
Ephedrine,1,0.6633717969151148,0.33628161206856083,2021-07-01
Fluoxetine,5,0.5663559245964455,0.3332536011218918,2021-07-01
Trazodone,7,0.518646499624383,0.3194326289451809,2021-07-01
